Smell,0,1,2,3,4,5,6,7,8,9,10,11,12
8,-0.3995548,-0.31067085,-0.05986454,0.29484037,0.33604547,-0.17954811,0.21555322,-0.48033297,0.16865079,-0.3795409,-0.1811198,0.42124757,-0.19801007
8,-0.05839868,0.0694022,-0.1447834,0.01771466,-0.027248751,-0.013207356,0.14816894,-0.047165014,-0.15082638,-0.028526193,0.3874086,0.015296061,-0.02148555
8,0.10499538,0.12251737,-0.13417141,0.059245095,-0.02726634,0.1533835,0.03516099,0.0510439,0.13830367,-0.0934161,0.003105077,-0.055697758,-0.005627292
8,-0.20436311,-0.11337203,0.14287241,-0.14172256,-0.11778729,0.2154414,-0.20391622,-0.116000615,-0.011368891,0.08504142,0.08947795,-0.077551186,0.09625951
8,0.008040874,0.1535462,-0.10882514,0.09787678,0.012585545,0.14595726,0.14316826,-0.10142064,0.102903,-0.14634795,0.10414073,-0.059712425,-0.12015598
8,-0.38249356,-0.25724757,0.18063167,-0.08095882,0.18436962,0.189033,-0.001947111,-0.34436148,-0.07763628,-0.034897365,0.12852822,0.07521679,0.049442384
8,0.073109925,0.14342959,-0.086718634,0.12042104,-0.041894324,0.055062722,0.02738625,0.12925586,0.20576988,0.11843973,0.18450269,-0.041179474,0.111103065
8,-0.094810724,-0.04777983,0.14857481,-0.23469462,-0.022495108,0.1998113,0.06985579,-0.11188332,-0.233721,-0.085071236,0.13303085,-0.028338397,0.17110924
8,0.06101515,-0.06889058,-0.088658184,-0.21454273,-0.18120086,0.36024088,-0.13056849,-0.081287056,-0.014575853,0.18920794,0.23072913,-0.22169186,0.34902722
8,0.098614864,-0.05369181,-0.021722406,-0.15767568,-0.17222913,0.32493216,0.021546254,-0.06659649,0.036365423,0.08038453,0.13441075,-0.07484219,0.0323018
8,0.0505817,-0.24496822,0.017991029,-0.011374768,-0.26304212,0.14104512,0.11799796,-0.07588643,-0.002537781,0.0787484,0.000499116,0.0899945,-0.118391834
8,-0.056066293,-0.06981865,0.06742284,-0.015157497,0.04214148,0.18645717,0.088247366,-0.06425621,-0.17202091,-0.059845768,0.1281034,0.06991837,-0.040376164
8,-0.018504659,-0.117551945,-0.120782904,0.05534835,0.014928445,0.17881595,0.14733678,-0.13652657,0.22622691,-0.12544839,-0.017770693,0.13027237,-0.1839291
8,-0.3157553,-0.23887976,0.04979233,0.2682653,0.2239811,-0.39101735,0.20114717,-0.2217401,-0.045777045,-0.15052116,0.38924164,0.18189132,-0.08194739
8,0.08045883,-0.027251149,0.07715279,0.18243006,0.09856039,0.029658865,0.036368843,0.03916549,0.00413646,0.0682491,0.28139502,0.12961063,-0.29493123
9,-0.07292581,-0.106172875,0.08221712,0.03112965,-0.022819553,-0.001647942,0.12279253,-0.14974487,-0.009985006,-0.18216509,0.14694145,0.14624093,0.06170042
9,0.13425155,-0.002792118,-0.021410313,0.09836362,0.0763041,0.20187846,0.090084374,-0.179148,-0.07958738,-0.070829846,0.24455574,0.04482774,-0.006833439
9,-0.45398688,0.76654786,0.04384645,0.43343177,-0.43809608,0.51266253,0.30631128,0.89486456,0.63179624,0.607514,-0.28663716,-0.002851953,-0.039406314
9,0.041049432,-0.16866918,0.18823068,0.023474405,0.09932728,0.07134818,0.272818,-0.13232356,-0.13069685,0.012184703,-0.01114555,0.14877518,-0.10889278
9,-0.06508124,-0.08005724,0.09063451,0.1746326,0.03510391,0.12324595,0.10732046,-0.041341938,-0.048298597,0.05000016,0.063085966,0.04507119,-0.13352601
9,-0.015573612,-0.006018771,-0.13902597,-0.031019352,0.072428234,-0.019703351,-0.025126202,-0.14352061,-0.19351143,0.001207505,0.44388342,-0.10464307,-0.043474954
9,0.012160189,-0.10688849,-0.012762378,-0.1664282,-0.1805466,0.25778684,0.022380635,-0.07609424,0.03321248,0.048000354,0.09248909,-0.055497028,0.11126047
9,-0.060712658,0.023861606,-0.03601636,0.2343721,0.17833084,0.21675654,0.13434999,-0.0622673,0.11214195,-0.10816658,0.009790267,0.14497016,-0.26446772
9,-0.23698555,-0.24763635,-0.033678122,0.1200574,0.17908384,-0.13780579,0.1487641,-0.36135206,-0.016802957,-0.21978515,0.08260738,0.29618898,-0.094790734
9,-0.6585973,-0.327517,0.16188197,0.45740274,0.6524106,-0.17539383,0.3600234,-0.77893335,0.33314702,-0.72947544,-0.42289138,0.68565935,-0.21835832
9,0.4095674,0.858072,-0.59328717,-0.31932068,-0.3542771,0.8051111,-0.5253302,-0.02032298,0.017128536,-0.20584944,0.13083327,-0.49760932,0.3850909
9,0.05982029,-0.17374976,0.003866224,0.17453723,0.12220751,-0.20472436,0.2557597,-0.1838711,-0.112628534,-0.29262617,0.0916916,0.22752595,-0.078838095
9,0.7323245,-0.658247,0.66819215,-0.650296,-0.14390187,0.601321,0.5025143,-0.21324714,-0.4956983,-0.207712,-0.8488398,0.3149317,-0.60708517
9,0.7141985,-0.08951231,0.13109869,-0.41082147,0.043535374,0.8406801,0.106523,-0.4917936,0.21403266,-0.56582564,-0.71594083,0.09133634,-0.64989376
9,0.7725947,-0.13130523,-0.00707661,-0.09676316,-0.2848489,0.610239,0.15862316,-0.25845093,0.12017516,-0.57584924,-0.58800286,0.11908161,-0.87689763
9,-0.10763047,-0.34439394,0.65976536,-0.3342788,0.44857246,0.4724089,0.5892357,-0.8261974,0.20989335,-0.7061162,-0.81609017,0.65669185,0.2179067
9,0.0389995,-0.12033736,-0.02578889,0.006991118,-0.12017692,0.1089859,0.073955424,0.0627726,0.000930551,0.19083887,0.26913092,-0.15390857,0.0449723
9,-0.208564,-0.7690147,0.6423037,-0.75530416,-0.30964255,0.4680866,-0.55002517,0.4227506,-0.27148062,0.8496916,0.28415304,-0.3866318,0.595648
9,-0.017882653,0.040831197,-0.04586922,0.039051734,0.06680259,0.06382336,0.033142727,-0.28180027,-0.15783761,-0.119960256,0.24341974,0.07968094,0.09107375
9,-0.32568276,-0.13188224,0.08211109,0.022037843,0.24852784,0.26559758,0.20340571,-0.3294251,0.095742255,-0.16979578,-0.037217278,0.12771502,0.04454654
9,-0.009662439,-0.057392474,0.16648582,0.001501064,0.07241858,0.034812722,0.004776298,-0.07428037,-0.11645783,0.07915904,0.07871339,0.02230804,-0.03140245
9,0.1351232,-0.785107,0.756186,-0.6518951,-0.19429982,0.342155,0.26093143,0.11942682,-0.41478118,0.45894474,-0.5050566,0.212465,0.016726669
9,0.038120065,-0.21938986,0.095989265,0.17329268,0.15268736,-0.07932029,0.16886348,-0.18042569,-0.16524927,-0.08911781,-0.004098781,0.19067767,-0.34927893
9,-0.44060516,0.72968006,0.11971397,0.35085282,0.18361174,0.4365865,0.52492493,0.32038912,0.6445052,0.02049971,-0.66235834,0.30145437,0.16851087
9,0.19885418,-0.5778188,0.7094533,-0.76754457,-0.22322513,0.2506825,0.36515832,-0.1921068,-0.5907683,0.2544869,-0.14393783,0.19057398,0.607971
9,-0.10079429,-0.36679932,0.17842,-0.003367891,0.038199827,-0.06554309,0.1733274,-0.20141591,-0.24202865,0.049699523,0.23687717,0.107581094,-0.10055371
9,0.22363769,-0.1121521,-0.27003568,0.15755317,-0.08842223,0.25922462,-0.03604531,-0.1902599,0.2625064,-0.17558159,-0.011778204,0.056750346,-0.31575
9,0.029488783,-0.25665697,0.05550168,0.01308749,0.064571366,0.049494177,0.119541086,-0.24305296,-0.25836647,0.015992517,0.12851733,0.050852384,-0.13163109
9,-0.20657185,0.6807609,-0.36128518,0.2689037,0.20051725,0.26512504,0.12652512,-0.5459036,0.26587725,-0.69676316,-0.06277941,0.22161086,0.059737373
9,-0.14161533,-0.28546858,-0.000200234,-0.28564334,-0.1309518,0.29598913,-0.31371868,-0.029961461,0.035840105,0.32935566,0.26198682,-0.18427481,0.25203228
9,-0.013106046,0.30484316,-0.040924806,-0.48321673,-0.35472926,0.6666161,-0.44093385,0.18981966,0.08913908,0.22618812,-0.1406221,-0.38655075,0.3693689
9,0.16826057,-0.06765767,0.08439111,0.07390551,0.037476335,0.10317891,0.16847456,-0.1434312,-0.07277413,-0.12744614,-0.003351614,0.13624866,-0.32423082
9,0.2106704,-0.070950486,0.02423362,-0.15234134,-0.13580054,0.18762636,-0.2300076,0.124751806,-0.16534944,0.207112,0.36188626,-0.22747962,0.11961835
9,-0.039176583,-0.39733547,0.16733928,-0.3665123,-0.12948437,0.16698274,0.05703272,-0.09250417,-0.43687418,0.23310837,0.3420974,-0.08765742,0.104774795
9,0.13821141,-0.02656181,-0.089772426,0.2758414,0.016323319,0.08690251,0.063404046,0.120770216,-0.014471154,0.022481678,0.083827846,0.11454551,-0.503665
10,0.05754224,-0.44355413,-0.055830337,0.23110661,-0.044278752,-0.054518104,0.4040817,-0.36895224,-0.1414507,-0.28050503,0.14756045,0.15561692,-0.3869355
10,0.022864765,0.21194541,0.10768203,0.12678593,0.18829478,0.2994902,-0.050696746,-0.18560857,-0.10543019,-0.14450485,0.10230249,0.003097854,0.03909317
10,0.09649281,-0.16186841,0.21667135,-0.24080339,-0.08148381,0.22115639,0.017952874,-0.09845007,-0.22286001,0.19578172,0.41137666,-0.08238459,0.39194426
10,0.2577106,0.63057154,0.25595233,-0.6201667,-0.19977191,0.92534685,-0.5119485,0.7188543,0.41793638,0.5539608,-0.8344819,-0.36823973,0.16333373
10,0.045093924,-0.4341881,0.23314048,-0.44042647,-0.21088172,0.38651928,-0.12377525,-0.1744274,-0.16881217,0.31518432,0.25664943,-0.18956022,0.49807844
10,-0.18281317,0.23964453,-0.13306646,0.33086762,0.01855215,0.046736613,0.32349962,-0.044520795,0.3312671,-0.19003324,-0.08520982,0.13345423,-0.3461392
10,0.15999348,-0.12668389,0.09309243,0.15488252,0.049336452,0.060853824,0.22179703,0.043736577,-0.06425311,0.061303895,0.02024171,0.16752967,-0.061133154
10,-0.10145713,-0.18202884,0.10989741,-0.23465024,0.004780362,0.1418902,-0.09534962,-0.04304125,-0.21031079,0.14932851,0.4830684,-0.080081135,0.14012177
10,-0.00385222,-0.24211241,0.027708272,-0.05904083,-0.097581975,0.06820816,0.005565993,0.026757125,-0.024990665,0.27694538,0.35960236,-0.064471446,0.33061653
10,-0.044692513,-0.17679286,0.19601995,-0.16406083,0.05474131,0.13875455,-0.04700721,-0.20316035,-0.23435383,-0.018392269,0.13818598,-0.05359032,0.05271446
10,0.26577675,-0.5134848,0.10589987,-0.28572536,-0.31267002,0.13121635,0.20604303,-0.12338461,-0.39401352,0.25777394,0.4497419,-0.092637345,0.001982574
10,0.030006723,-0.20656124,0.10575856,-0.21166497,-0.08908669,0.25661233,-0.12491666,-0.081841804,-0.24687073,0.11086873,0.41848433,-0.117017806,0.03546452
10,-0.21637693,-0.28365445,0.19310865,0.3423528,0.2299112,-0.08900559,0.3278886,-0.2785903,0.033829544,-0.2570124,-0.18876347,0.28789613,-0.54049087
10,-0.21395478,0.06382235,-0.26890242,0.27713978,0.08436662,-0.09589785,0.24030669,-0.20114586,0.12105085,-0.12547143,0.48970038,0.049307644,-0.003795875
10,-0.27261746,0.36707756,-0.10301966,0.22618513,-0.019998232,0.22311027,0.16353965,0.039945945,0.39105248,-0.079733826,-0.005235273,-0.027997494,0.000787139
10,0.051336043,0.4581231,-0.3150174,0.07765812,-0.14291202,0.36385262,0.002793019,-0.007141042,0.13139479,-0.21405077,0.2086348,-0.004345899,0.29023278
10,0.03253002,0.08417237,-0.04322864,-0.21123092,-0.24794552,0.33897611,-0.07934722,-0.04287428,0.05563166,-0.03596636,0.042509835,-0.12628937,0.2628936
10,0.0495902,-0.18390527,-0.09271468,0.22031815,-0.019709565,0.08595322,0.17721258,-0.13471477,0.12136384,-0.13188517,0.11025979,0.19075815,-0.1551125
10,0.096153334,0.14556773,-0.14197268,-0.027575454,-0.032277025,0.16586064,-0.2889064,-0.12824203,-0.13296455,-0.010778246,0.40364945,-0.065967895,0.10165638
10,0.1420869,0.40729922,-0.21868709,0.3917365,0.1020674,0.0961377,0.18506055,-0.13039757,0.12879758,-0.33393955,0.2564628,0.13813692,-0.124337144
10,-0.09624719,-0.3548689,0.20882322,-0.3334514,-0.10692044,-0.018779881,0.08691943,-0.10170778,-0.20067187,0.0877499,0.07831463,-0.037360933,0.03871845
10,0.024517106,-0.24622984,-0.012095341,-0.1502119,-0.08335284,-0.036990114,-0.012882534,-0.004963055,0.017164642,0.038776726,0.2066297,-0.09046035,-0.035417072
10,-0.06879039,-0.18027791,0.038195394,0.03875831,0.10193903,-0.03283297,0.14602,-0.14634189,-0.1367207,-0.030989882,0.23337491,-0.001968673,-0.23634608
10,0.20092072,-0.116056815,-0.13082342,0.2792073,-0.10329319,-0.017742883,0.40487766,0.15530102,-0.17731528,-0.09749521,0.32949564,0.17275843,-0.67352134
10,0.13929154,-0.12718968,0.083634116,-0.07912943,-0.098090515,0.12513988,-0.059150223,-0.054283813,0.072512485,0.036188446,0.11470317,-0.09775946,0.26688924
10,0.21887727,-0.4370291,0.28502283,0.011159354,0.093868434,0.06572937,0.37207168,-0.15632276,-0.090546325,-0.06136692,-0.14390309,0.27606678,-0.25738594
10,0.08426579,-0.52658725,0.14278278,-0.18447004,0.000437825,0.16748539,0.21899784,-0.4128709,-0.15617529,-0.27257416,-0.26752928,0.1429677,-0.3122181
10,0.054715607,-0.082837015,-0.14505687,0.021080868,-0.08207351,0.03804612,0.11247303,-0.05815123,0.014045014,0.010786026,0.26472738,-0.10850668,-0.093669675
10,-0.1788421,0.19563565,-0.10761728,0.38195744,0.18200237,0.02377872,0.20280203,0.02158867,0.10041792,-0.13821672,0.028399546,0.18373993,-0.4606091
10,-0.004128156,-0.4933021,0.13218324,-0.25879067,-0.046259847,0.35388765,-0.29560176,-0.47224966,-0.10426696,-0.10019048,-0.047343656,0.06962774,0.1726262
10,-0.14643967,-0.26672643,0.07280477,-0.16017243,0.00653214,0.057705767,-0.116618395,-0.2458766,-0.1924603,0.11546686,0.42509654,0.024413068,0.4474817
10,-0.12666889,-0.39854473,0.14698514,-0.17491063,0.010287752,-0.06318816,0.1994562,-0.28832188,-0.13500352,-0.016057167,0.083603404,0.06322946,-0.10200111
10,-0.1697619,0.01682561,-0.047560602,-0.21349935,-0.09132142,0.24057195,-0.2002199,0.12023358,-0.21276699,0.17834684,0.283109,-0.21053252,0.0728255
10,-0.048532564,-0.5583693,0.16047852,-0.17588755,-0.10624545,-0.021726854,0.023995677,-0.3276772,-0.15727991,0.111882664,0.36520916,0.020767463,0.22268522
10,0.089503236,-0.4045171,0.14063597,-0.42145878,-0.09896804,0.007294496,-0.13441145,-0.13895014,-0.17293704,0.07504591,0.020062277,-0.002027117,0.13958223
11,-0.13727361,-0.13926229,-0.2566715,0.3691897,0.061638307,0.08662065,0.18187104,0.033161316,0.25973958,-0.122447744,0.029062962,0.07609626,-0.6430583
11,-0.19879895,-0.21771762,0.21951483,-0.185275,0.042017017,0.2695106,0.002228597,-0.039555926,-0.25100908,0.008296167,0.1508573,0.017071864,-0.020225085
11,-0.18069316,-0.32119575,0.13270171,-0.24625644,-0.08676527,0.098617315,0.03758114,-0.07836044,0.005675328,0.16221303,0.077637054,0.025024848,0.17561014
11,-0.0625247,-0.61839867,0.5534647,-0.16800603,-0.12586868,0.2798742,-0.06589039,0.4194098,-0.084480055,0.4995692,-0.25698203,0.057241656,-0.014542189
11,-0.16086844,0.24348357,0.12133915,-0.07011523,0.05165918,0.2560401,-0.16118647,-0.007894379,0.013985816,0.026732076,0.25553668,0.052329138,0.41160944
11,-0.09805865,-0.4306655,0.15618195,-0.16150124,0.06358664,0.062081534,0.22648418,-0.27800664,-0.17792884,-0.21076085,-0.1530519,0.12307851,-0.22445196
11,0.029976722,-0.18243013,0.047925998,-0.41263565,-0.041772924,0.30994463,-0.26811832,-0.03498029,-0.36759743,0.13328744,0.34408572,-0.19453004,0.14764147
11,0.09351282,0.2521915,-0.100695156,-0.11865602,-0.14212957,0.36503837,-0.25909993,0.15358128,-0.03371428,0.27153385,0.44788653,-0.24791181,0.33524165
11,0.036767572,-0.2903172,0.14277379,0.020526284,0.06756514,0.097158805,0.23115389,-0.09087948,-0.0786046,-0.046523817,-0.021990253,0.22094138,0.04428412
11,0.19531497,-0.24814679,0.0197017,0.1518955,-0.06911079,0.27020872,0.09890282,0.085340746,0.110762455,0.00453567,-0.19422844,0.16970454,-0.262365
11,-0.076003514,0.23824348,-0.03955403,0.3454094,0.19183467,0.0717633,0.23478293,6.56E-05,0.06344421,-0.13155402,0.098632865,0.032872573,-0.30901814
11,0.121027395,0.44093877,-0.16821718,0.058610015,-0.149286,0.34476417,0.016608616,0.177364,0.08658938,-0.09122024,0.24166767,-0.106798455,0.32599992
11,-0.04513593,0.622627,-0.28749034,0.24161159,0.012570482,0.30957314,0.07672562,-0.33531955,0.22433186,-0.54835176,-0.106008105,0.06979852,-0.18375899
11,0.114014216,-0.19940315,-0.011829315,-0.32273355,-0.1549264,0.45474926,-0.32767454,-0.055983342,0.040649306,0.051603716,0.23127684,-0.23873772,0.3579384
11,-0.35216197,-0.015314476,0.15526532,0.05964348,0.15939201,0.11819889,-0.006649876,-0.20198634,-0.08504482,0.027951468,0.18052173,-0.027125034,0.20819496
11,0.13466646,-0.34715793,0.09814927,-0.06877196,0.07089161,0.1560629,-0.15291162,-0.25698245,-0.24937911,-0.026373368,0.13129964,-0.016773127,0.016354581
11,-0.13007599,-0.25743058,0.21716298,0.040976923,0.050713852,0.18237945,-0.0847039,-0.056584485,-0.09326928,0.10264131,-0.10048328,0.036906395,-0.14034863
11,-0.24817343,-0.39112562,0.17778775,-0.13703324,0.004935661,0.09865053,0.098771885,-0.121773474,-0.04172735,0.05430396,-0.25855812,0.09348604,0.019162236
11,0.2731683,0.21044774,0.3655153,-0.8103036,-0.35506433,0.8899613,-0.55519974,0.3791937,0.1358669,0.43908808,-0.8367505,-0.28148052,0.3296126
11,0.033753134,-0.23474169,0.015612782,-0.18220194,-0.22076274,0.23031923,0.15552951,-0.086629905,-0.05256043,0.041290015,0.21057601,-0.14800918,-0.11280746
11,0.06923338,0.3385435,0.10281989,-0.7139845,-0.26174843,0.9089766,-0.7104944,0.005853162,0.39117357,0.1818077,-0.8441103,-0.18844768,0.29509085
11,-0.15889081,-0.24529843,-0.106833406,-0.23611708,-0.13945755,0.15001184,-0.2441913,-0.16312154,0.026979541,0.14762759,0.31846458,-0.15419526,0.17721504
11,0.17577673,0.36211166,-0.29940587,0.43720275,-0.26315483,0.4717525,-0.25613958,0.5566463,0.5857179,0.21904755,-0.10154132,-0.32865047,-0.72958654
11,0.007135783,-0.02823545,-0.21042317,-0.0738891,-0.1136455,0.07554108,-0.20372333,-0.18995312,-0.006816647,-0.02898616,0.41795033,-0.18129955,0.2202048
11,-0.041403234,-0.09268668,0.042869266,-0.21505764,-0.16438937,0.28389874,-0.07726634,0.121238716,0.14185403,0.14713787,0.007557702,0.015330256,0.27737534
11,0.119499214,-0.054693703,-0.05716746,0.004470446,-0.087138385,0.082646385,0.17400822,-0.051617146,0.1406735,-0.109201185,0.02102641,0.0988605,-0.07531152
11,0.84472424,-0.39597058,0.27034298,-0.3670878,-0.10806581,0.69551605,0.31595612,-0.35252362,-0.20514947,-0.5521095,-0.782031,0.11512814,-0.84896445
11,0.16319305,0.7258296,-0.15673167,-0.4415864,-0.33762014,0.90158767,-0.68263584,0.64251065,0.5424225,0.44034117,-0.79146594,-0.3201324,0.17636126
11,-0.044458736,0.09811125,-0.111446366,-0.016450925,-0.044472963,0.30849555,-0.12266323,-0.15262909,0.18316436,-0.09565044,0.12464439,-0.11238159,0.35383847
11,-0.10091858,0.28022125,-0.14800657,0.039477088,0.10422086,-0.11812121,0.287898,-0.07206914,0.09690708,-0.1903777,0.14475425,0.03655186,-0.006144402
11,-0.03967359,-0.08579757,-0.058454175,-0.061127875,-0.005632558,0.26040974,-0.06578634,-0.14814317,0.11263802,-0.06586635,0.110498585,0.08939441,0.2919374
11,0.06531429,-0.23764075,0.27899942,-0.03610412,0.007241514,0.15650399,0.18687199,-0.32429206,-0.22025622,-0.0565494,-0.1438231,0.14036223,-0.2896139
11,-0.14267093,-0.14888403,0.17942762,0.031328656,0.17112626,0.23303641,0.21487728,0.11134247,-0.030818934,-0.243647,-0.38187298,0.14256695,-0.4664485
11,-0.1879412,-0.057339247,0.12232429,-0.351837,-0.06793872,0.33543074,-0.28267124,0.03527731,-0.18271044,0.15903391,0.38245428,-0.18275458,0.26101258
11,0.68107384,-0.36956728,0.33838168,-0.32909063,-0.051900007,0.53541,0.3736823,-0.23050176,-0.008451908,-0.48380077,-0.79213357,0.29636222,-0.71530765
12,-0.008814395,-0.081730716,0.038313825,0.1906885,0.03311231,0.046657618,0.22695278,-0.14831485,0.015183245,-0.1387038,-0.08153977,0.1938993,-0.15757608
12,0.09960666,-0.07329806,-0.15352716,0.2605226,0.051738136,0.073067866,0.1532816,-0.16529058,-0.091200285,-0.03581666,0.17339645,0.054909263,-0.3493265
12,-0.27061886,-0.32993492,0.13216028,-0.056258965,0.004183537,0.022857914,0.06277143,-0.1921919,-0.08390537,0.039158214,0.00054275,0.16188306,-0.014483277
12,-0.08169076,-0.2159826,-0.010172449,0.046854783,0.05185678,0.08259278,0.08115167,-0.14763342,-0.087436914,-0.055698555,0.06694597,0.14738165,-0.21974781
12,0.080796875,-0.15948391,0.07038904,0.045785256,0.058054145,0.13215584,0.18977195,-0.26003122,-0.32070336,-0.11780036,0.19767678,-0.020513156,-0.18571566
12,-0.11187188,-0.23068531,0.016976688,-0.1110682,0.101760246,0.08037238,-0.05298366,-0.07314063,-0.13812895,0.07369823,0.21379821,-0.04251114,0.026489887
12,0.07970816,-0.103818804,-0.07152542,0.042919654,0.029334366,-0.072980516,0.16322835,-0.12046293,0.008480657,-0.2096906,0.042078987,0.16756545,-0.1615611
12,0.033808455,0.13495034,-0.025623685,0.2669167,0.049810927,0.07999596,0.14556825,-0.007080569,0.011448662,-0.09286048,0.022675479,0.15255219,-0.368862
12,-0.064015955,0.13090171,0.08867677,0.1110144,0.056185372,0.2006354,0.2040149,0.059438627,0.019036697,0.032501753,0.18850525,0.029217606,0.051128764
12,-0.31570783,-0.1728574,-0.0679765,0.1761667,0.3342887,-0.20800543,0.1341897,-0.5790085,0.07786241,-0.41332632,-0.01599451,0.31581202,-0.064481996
12,-0.53019416,-0.29325175,0.5962955,0.18684992,0.12405797,-0.15186384,0.2898639,0.30690658,0.17604356,0.28254452,-0.420586,0.3503642,0.051783595
12,0.06751393,-0.056560703,0.06505573,0.022161476,0.034856405,0.13209906,0.17604244,-0.114474356,-0.03447876,-0.044194628,0.076418236,0.09363424,0.067056105
12,-0.02803121,0.008884924,-0.028139463,0.05380359,0.09444653,-0.043093763,0.009582365,-0.18029676,-0.16318832,-0.04744457,0.12962312,0.083216704,-0.049832776
12,0.13626134,0.20976017,-0.089069575,0.08606921,-0.085871495,-0.030691398,0.17624286,0.045329805,0.07774076,-0.0529626,0.12521487,0.01424875,0.08445106
12,0.042312756,-0.2293234,0.28583062,-0.14178883,0.005925916,0.28098032,0.15603529,-0.024357505,-0.30881205,0.18604752,0.2919012,-0.13646528,0.14127731
12,-0.24457097,-0.047698874,0.1644002,-0.11026445,0.3485603,0.30470535,0.21822813,-0.460928,-0.11373963,-0.16493848,0.3164825,0.027989727,0.36207268
12,-0.23449105,-0.23238166,0.02895879,-0.09409661,0.054529037,0.054141466,0.068202205,-0.21655954,-0.13128698,-0.028283937,0.22321196,0.065301225,0.12865975
12,-0.012687343,0.22929421,-0.17839591,0.106198914,-0.2636647,0.17565061,0.18301706,0.19123471,0.10296739,0.04699677,0.10150895,-0.04536999,-0.21061532
12,0.08039921,0.13425098,-0.04873964,0.19668734,0.039884552,0.134873,-0.01570366,0.003526206,0.025774842,0.03088581,0.13760513,0.027639972,-0.17548616
12,-0.048950143,-0.35160276,0.14050427,-0.07476415,-0.015176139,0.15595452,0.25592247,-0.13645442,0.061630905,0.009718713,-0.09378256,0.0514613,-0.12932858
12,0.003385748,0.013625587,-0.077476375,0.078067854,0.07150528,0.042095613,-0.021882657,-0.2166747,-0.06038759,-0.12644492,0.26720074,0.008772827,-0.03563512
12,0.011044685,-0.10317019,-0.05177518,0.09970985,-0.0484344,-0.054180406,0.17918836,-0.05810476,-0.13440217,0.047416408,0.43249258,0.05731591,-0.06334563
12,-0.03603357,-0.06904079,0.031868357,0.081067055,0.14237253,0.11441329,0.10429101,-0.17352933,-0.048853938,-0.103656255,0.07483897,0.064063154,-0.009651156
12,-0.22986953,0.008660083,-0.061798867,0.22756113,0.20640172,-0.03254293,0.1804886,-0.35600567,-0.000639593,-0.2970396,0.009995868,0.25120568,-0.22082534
12,-0.1206617,-0.31529945,0.26052377,-0.8487355,0.13482161,0.73012525,-0.7278527,-0.060535062,-0.26371938,0.5987556,0.7005039,-0.73561466,0.9143558
12,0.06841569,-0.07455636,-0.10483208,-0.038943358,0.016840335,0.10182629,0.044847023,-0.11574728,0.05288102,-0.05876477,0.00722388,0.005625716,-0.050794255
12,0.1165866,0.048075292,-0.11359274,0.006959708,-0.19480078,0.48819575,-0.015127695,-0.072463945,-0.03145934,-0.045727953,0.29474378,-0.06247008,0.06809013
12,-0.13148819,-0.30259112,-0.2204998,0.008537444,-0.26939645,0.20772314,-0.19314654,-0.19555277,-0.03784636,0.07149702,0.4694219,-0.04885989,0.020765847
12,-0.059339426,-0.35898852,-0.15446216,-0.036542438,-0.04759233,0.05054215,0.000178304,-0.23848942,-0.006094738,-0.01722004,0.34275612,-0.11102093,-0.20892833
12,0.0486761,0.2167474,-0.15464407,0.013177604,-0.12900135,0.3454381,0.073784865,-0.12160327,0.102684274,-0.09371342,0.09075259,-0.025261443,-0.09827309
12,-0.0802264,0.091860846,0.019389085,-0.18096259,-0.07282702,0.2724864,0.050631728,0.10147013,0.11975646,0.05817487,-0.05237611,-0.12971228,0.05592518
12,0.10184207,-0.31700194,-0.008094167,0.054585993,-0.13554262,0.14526,0.10736539,-0.1815614,-0.057973806,0.093071766,0.16401556,0.08732817,-0.19142431
12,0.07719227,-0.16808464,-0.09365277,-0.13509879,-0.10441819,0.073066525,0.043018837,-0.10325981,-0.0011148,0.09104646,0.47255504,-0.12758192,0.14928259
12,-0.13559222,0.4307521,-0.18513197,0.23155388,-0.07392611,0.2772755,0.3422311,0.29593813,0.35166568,-0.048499715,0.056034677,0.00542954,-0.033019423
12,-0.06031398,-0.074310385,-0.068792835,-0.014226431,0.099324115,-0.06399346,-0.014627436,-0.34799433,-0.15780523,-0.16132414,0.21012865,0.14752351,0.007246995
0,-0.53447556,0.671969,0.3021791,-0.5761806,0.45445812,0.713199,-0.18986984,0.33689865,-0.4590077,-0.056668684,-0.36171743,-0.34565276,-0.56757206
0,0.8634255,-0.71412283,-0.47414243,0.4657124,-0.41863096,0.11154622,-0.35901272,0.39007056,0.46780849,0.18973604,0.30540833,0.77352625,0.8243815
0,-0.21872194,0.61818975,0.62388676,0.7290302,0.52571106,0.28781986,-0.050584886,-0.442175,-0.58385336,0.365955,-0.11280433,-0.63740826,-0.7862579
0,0.2862755,-0.68145853,-0.6944398,-0.086308405,-0.47347888,-0.2535653,0.39619368,-0.010569272,0.5826578,-0.2105723,0.5704076,0.6432481,0.47966802
0,-0.75904614,0.711461,0.44041848,-0.7635326,0.88006413,0.37077296,-0.3966686,0.7452531,-0.91178036,-0.65539557,0.5124668,0.28247297,-0.8723716
0,0.6836151,-0.7494168,-0.7969901,-0.082003236,-0.4288189,0.21026768,-0.15035546,0.77278024,0.55070287,-0.19645844,0.18388997,0.80741143,0.81009364
0,-0.59722704,-0.16772941,-0.47845283,-0.7192544,-0.6195356,-0.21201491,0.7246393,-0.52273136,0.74291104,-0.07968634,0.39282233,-0.02207913,-0.31422323
